Text,Target 1,Stance 1,Domain,In Use,Type
现今社会讲男女平等，都说古时候对女子要求太多，什么三从四德。今人误解古人了。因为古人知道，女人是人的源头，只有纯净纯正的女人，才能给世界留下圣贤人丁。也只有贤德女子，才能拥有推动摇篮的手，才是推动世界的手。——秦东魁,古代的三从四德是有道理的，只有纯净，贤德的女人才能给世界留下圣贤，所以现在社会的男女平等是不正确的,支持,权益,0,clauses
现今社会讲男女平等，都说古时候对女子要求太多，什么三从四德。今人误解古人了。因为古人知道，女人是人的源头，只有纯净纯正的女人，才能给世界留下圣贤人丁。也只有贤德女子，才能拥有推动摇篮的手，才是推动世界的手。——秦东魁,古代的三从四德迫害一代又一代的女性，只有女性独立自主才能更好的为下一代做榜样,反对,权益,0,clauses
现今社会讲男女平等，都说古时候对女子要求太多，什么三从四德。今人误解古人了。因为古人知道，女人是人的源头，只有纯净纯正的女人，才能给世界留下圣贤人丁。也只有贤德女子，才能拥有推动摇篮的手，才是推动世界的手。——秦东魁,三从四德是中国古代封建礼教束缚、压迫妇女的道德标准之一,中立,权益,0,clauses
事实证明，病人少了，大夫耐心好，病人排队少，医患双方看病体验都很好。可惜的就是，天天这样上班大夫得喝西北风了,病人的数量减少了，医生就会更耐心，医患关系才能缓解,支持,权益,1,clauses
事实证明，病人少了，大夫耐心好，病人排队少，医患双方看病体验都很好。可惜的就是，天天这样上班大夫得喝西北风了,病人少了，大夫耐心好，医患体验都好，大夫这样也能赚钱不至于喝西北风,反对,权益,1,clauses
事实证明，病人少了，大夫耐心好，病人排队少，医患双方看病体验都很好。可惜的就是，天天这样上班大夫得喝西北风了,大夫这个职业相当需要知识水平,中立,权益,1,clauses
什么时候才能男女平权？什么时候才能尊重女性？……今天听到一些让我很无语的言论，但我很无奈，我不知道能做什么,希望早点实现男女平权，大家都能尊重女性。,支持,权益,1,clauses
什么时候才能男女平权？什么时候才能尊重女性？……今天听到一些让我很无语的言论，但我很无奈，我不知道能做什么,现在本来就是一个男女平等的社会，一些人还要打着女权旗帜，这就是极端女权了是不正确的行为。,反对,权益,1,clauses
什么时候才能男女平权？什么时候才能尊重女性？……今天听到一些让我很无语的言论，但我很无奈，我不知道能做什么,现在女权问题是受国内外广泛关注的一个话题。,中立,权益,1,clauses
据俄方消息称，乌军第80旅，也就是处决俄军战俘的那个旅，在试图向斯瓦托夫 克里米纳方向前进时，被俄军第3摩托化步兵师击溃，两名乌兵被俘虏。他们非常惊讶，竟然没有人要处决他们,乌兵士兵惊讶之前处决过俄军战俘，但是乌兵未被俄军处决,支持,世界事件,1,clauses
据俄方消息称，乌军第80旅，也就是处决俄军战俘的那个旅，在试图向斯瓦托夫 克里米纳方向前进时，被俄军第3摩托化步兵师击溃，两名乌兵被俘虏。他们非常惊讶，竟然没有人要处决他们,乌媒报道称俄已经处决乌俘虏，乌军从未有处决俘虏的行为,反对,世界事件,1,clauses
据俄方消息称，乌军第80旅，也就是处决俄军战俘的那个旅，在试图向斯瓦托夫 克里米纳方向前进时，被俄军第3摩托化步兵师击溃，两名乌兵被俘虏。他们非常惊讶，竟然没有人要处决他们,俄军12个集团军总攻！俄军第3师猛攻乌军80旅，进攻速度让乌头疼,中立,世界事件,1,clauses
哇哇哇…感冒的我听到隔壁秋天先生给孩子讲绘本，他说：男的一定比女的好吗？不是的。男女平等。但在我国，男女平等也才100年历史。为什么上下五千年里讲的都是男人，因为那时候男尊女卑。就算现在中东的卡塔尔和伊朗，女人出门必须要包着头。但在美国，橄榄球运动也出现了女裁判，突破了性别的惯性思维。爸爸的工作妈妈也可以去做，妈妈的工作爸爸也可以代替。——感谢女儿，让我们成长。,如今社会上变得越来越多的地方开始重视女性的地位了，这是一个很好的现象。,支持,权益,0,clauses
哇哇哇…感冒的我听到隔壁秋天先生给孩子讲绘本，他说：男的一定比女的好吗？不是的。男女平等。但在我国，男女平等也才100年历史。为什么上下五千年里讲的都是男人，因为那时候男尊女卑。就算现在中东的卡塔尔和伊朗，女人出门必须要包着头。但在美国，橄榄球运动也出现了女裁判，突破了性别的惯性思维。爸爸的工作妈妈也可以去做，妈妈的工作爸爸也可以代替。——感谢女儿，让我们成长。,女性本来就是比男性地位低的，这是无可厚非的，女性的地位根本就不值一提。,反对,权益,0,clauses
哇哇哇…感冒的我听到隔壁秋天先生给孩子讲绘本，他说：男的一定比女的好吗？不是的。男女平等。但在我国，男女平等也才100年历史。为什么上下五千年里讲的都是男人，因为那时候男尊女卑。就算现在中东的卡塔尔和伊朗，女人出门必须要包着头。但在美国，橄榄球运动也出现了女裁判，突破了性别的惯性思维。爸爸的工作妈妈也可以去做，妈妈的工作爸爸也可以代替。——感谢女儿，让我们成长。,男女平等问题一直受到人们的大量关注。,中立,权益,0,clauses
得了一种。。。刷到卡 佩–罗和溪罗。。。就会想到葡萄牙村姑和鸡娃疯爹几个大字。。。进而狂笑不止的病 虽然不嗑 但是人设太颠覆了,刷到卡佩罗和溪罗，就会想到葡萄牙村姑和鸡娃疯爹几个大字。,支持,文化教育,1,clauses
得了一种。。。刷到卡 佩–罗和溪罗。。。就会想到葡萄牙村姑和鸡娃疯爹几个大字。。。进而狂笑不止的病 虽然不嗑 但是人设太颠覆了,这有什么好嗑的，都是吸引流量的手段罢了。,反对,文化教育,1,clauses
得了一种。。。刷到卡 佩–罗和溪罗。。。就会想到葡萄牙村姑和鸡娃疯爹几个大字。。。进而狂笑不止的病 虽然不嗑 但是人设太颠覆了,网上的各种梗真的会让人笑趴。,中立,文化教育,1,clauses
12月1日，美国总统拜登在白宫会见法国总统马克龙，三小时会谈后，两人一起召开新闻发布会。拜登表示如果俄罗斯总统普京愿意结束俄乌冲突，他已做好了与普京对话的准备。美帝搞残欧洲的目的达到，确实代理人战争再打没啥好处了……,美国搞乱欧洲的目的达到了，俄乌战争没有什么好打的了。,支持,世界事件,0,clauses
12月1日，美国总统拜登在白宫会见法国总统马克龙，三小时会谈后，两人一起召开新闻发布会。拜登表示如果俄罗斯总统普京愿意结束俄乌冲突，他已做好了与普京对话的准备。美帝搞残欧洲的目的达到，确实代理人战争再打没啥好处了……,俄乌一定要打下去，让美国搞乱欧洲的计划失败，俄国一定要捍卫住自己的尊严。,反对,世界事件,0,clauses
12月1日，美国总统拜登在白宫会见法国总统马克龙，三小时会谈后，两人一起召开新闻发布会。拜登表示如果俄罗斯总统普京愿意结束俄乌冲突，他已做好了与普京对话的准备。美帝搞残欧洲的目的达到，确实代理人战争再打没啥好处了……,俄乌战争冲击了世界的和平稳定发展，造成了一定的影响,中立,世界事件,0,clauses
一边是世界杯上万人体育场里无需戴口罩的尽情狂欢，一边是几例 就整片被圈在家里出不去，但凡不是个傻子的，内心都有自己的判断了；而位居云端俯视蝼蚁的大人们，还要层层加码！没有自下而上的选举，就不会真正有自上而下的服务,过度防疫不可取，希望国内可以早日开放，早日让民众恢复正常生活,支持,世界事件,1,clauses
一边是世界杯上万人体育场里无需戴口罩的尽情狂欢，一边是几例 就整片被圈在家里出不去，但凡不是个傻子的，内心都有自己的判断了；而位居云端俯视蝼蚁的大人们，还要层层加码！没有自下而上的选举，就不会真正有自上而下的服务,国家还要考虑老年人群体的生命安全问题，这不是层层加码,反对,世界事件,1,clauses
一边是世界杯上万人体育场里无需戴口罩的尽情狂欢，一边是几例 就整片被圈在家里出不去，但凡不是个傻子的，内心都有自己的判断了；而位居云端俯视蝼蚁的大人们，还要层层加码！没有自下而上的选举，就不会真正有自上而下的服务,等着国十条发布，应该就离全部开放不远了,中立,世界事件,1,clauses
轻重症医疗、防病治病教育，全推给医疗机构了。早干嘛去了，关停经济为代价，争取多次的清零时间，全用于核酸方舱了。公立医院没得到人力物力支持，整整三年百姓未受到防病治病知识…,疫情三年来，公立医院没得到任何支持，资源匮乏,支持,文化教育,1,clauses
轻重症医疗、防病治病教育，全推给医疗机构了。早干嘛去了，关停经济为代价，争取多次的清零时间，全用于核酸方舱了。公立医院没得到人力物力支持，整整三年百姓未受到防病治病知识…,公立医院资源并不匮乏，它一直都有得到国家人力物力的支撑,反对,文化教育,1,clauses
轻重症医疗、防病治病教育，全推给医疗机构了。早干嘛去了，关停经济为代价，争取多次的清零时间，全用于核酸方舱了。公立医院没得到人力物力支持，整整三年百姓未受到防病治病知识…,公立医院具有高度的医疗方面专业知识,中立,文化教育,1,clauses
